app,policy_area,metric,period,value
Instagram,Violence and Incitement,Content Restored with appeal,2019Q4,N/A
Instagram,Violence and Incitement,Content Restored with appeal,2020Q1,N/A
Instagram,Violence and Incitement,Content Restored with appeal,2020Q2,N/A
Instagram,Violence and Incitement,Content Restored with appeal,2020Q3,N/A
Instagram,Violence and Incitement,Content Restored with appeal,2020Q4,N/A
Instagram,Violence and Incitement,Content Restored with appeal,2021Q1,N/A
Instagram,Violence and Incitement,Content Restored with appeal,2021Q2,N/A
Instagram,Violence and Incitement,Content Restored with appeal,2021Q3,"0"
Instagram,Violence and Incitement,Content Restored with appeal,2021Q4,"0"
Instagram,Violence and Incitement,Content Restored with appeal,2022Q1,"0"
Instagram,Violence and Incitement,Content Restored with appeal,2022Q2,"54,300"
Instagram,Violence and Incitement,Content Restored with appeal,2022Q3,"45,500"
Instagram,Violence and Incitement,Content Restored with appeal,2022Q4,"38,400"
Instagram,Violence and Incitement,Content Restored with appeal,2023Q1,"85,600"
Instagram,Violence and Incitement,Content Restored with appeal,2023Q2,"96,800"
Instagram,Violence and Incitement,Content Restored with appeal,2023Q3,"121,400"
Instagram,Violence and Incitement,Content Restored with appeal,2023Q4,"211,500"
Instagram,Violence and Incitement,Content Restored with appeal,2024Q1,"388,600"
Instagram,Violence and Incitement,Content Restored with appeal,2024Q2,"264,400"
Instagram,Violence and Incitement,Content Restored with appeal,2024Q3,"333,100"
Instagram,Violence and Incitement,Content Restored with appeal,2024Q4,"249,500"
Instagram,Violence and Incitement,Content Restored with appeal,2025Q1,"128,700"
Instagram,Violence and Incitement,Content Restored with appeal,2025Q2,"57,600"
Instagram,Violence and Incitement,Content Restored with appeal,2025Q3,"15,300"
Instagram,Violence and Incitement,Content Restored with appeal,2025Q4,"15,300"
Instagram,Violent and Graphic Content,Content Restored with appeal,2017Q4,N/A
Instagram,Violent and Graphic Content,Content Restored with appeal,2018Q1,N/A
Instagram,Violent and Graphic Content,Content Restored with appeal,2018Q2,N/A
Instagram,Violent and Graphic Content,Content Restored with appeal,2018Q3,N/A
Instagram,Violent and Graphic Content,Content Restored with appeal,2018Q4,N/A
Instagram,Violent and Graphic Content,Content Restored with appeal,2019Q1,N/A
Instagram,Violent and Graphic Content,Content Restored with appeal,2019Q2,N/A
Instagram,Violent and Graphic Content,Content Restored with appeal,2019Q3,N/A
Instagram,Violent and Graphic Content,Content Restored with appeal,2019Q4,N/A
Instagram,Violent and Graphic Content,Content Restored with appeal,2020Q1,"500"
Instagram,Violent and Graphic Content,Content Restored with appeal,2020Q2,"0"
Instagram,Violent and Graphic Content,Content Restored with appeal,2020Q3,"0"
Instagram,Violent and Graphic Content,Content Restored with appeal,2020Q4,"0"
Instagram,Violent and Graphic Content,Content Restored with appeal,2021Q1,"0"
Instagram,Violent and Graphic Content,Content Restored with appeal,2021Q2,"0"
Instagram,Violent and Graphic Content,Content Restored with appeal,2021Q3,"0"
Instagram,Violent and Graphic Content,Content Restored with appeal,2021Q4,"0"
Instagram,Violent and Graphic Content,Content Restored with appeal,2022Q1,"0"
Instagram,Violent and Graphic Content,Content Restored with appeal,2022Q2,"19,700"
Instagram,Violent and Graphic Content,Content Restored with appeal,2022Q3,"5,900"
Instagram,Violent and Graphic Content,Content Restored with appeal,2022Q4,"4,200"
Instagram,Violent and Graphic Content,Content Restored with appeal,2023Q1,"6,600"
Instagram,Violent and Graphic Content,Content Restored with appeal,2023Q2,"12,700"
Instagram,Violent and Graphic Content,Content Restored with appeal,2023Q3,"13,800"
Instagram,Violent and Graphic Content,Content Restored with appeal,2023Q4,"27,100"
Instagram,Violent and Graphic Content,Content Restored with appeal,2024Q1,"22,900"
Instagram,Violent and Graphic Content,Content Restored with appeal,2024Q2,"30,200"
Instagram,Violent and Graphic Content,Content Restored with appeal,2024Q3,"32,700"
Instagram,Violent and Graphic Content,Content Restored with appeal,2024Q4,"20,200"
Instagram,Violent and Graphic Content,Content Restored with appeal,2025Q1,"10,300"
Instagram,Violent and Graphic Content,Content Restored with appeal,2025Q2,"8,900"
Instagram,Violent and Graphic Content,Content Restored with appeal,2025Q3,"6,400"
Instagram,Violent and Graphic Content,Content Restored with appeal,2025Q4,"6,400"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2017Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2018Q1,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2018Q2,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2018Q3,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2018Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2019Q1,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2019Q2,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2019Q3,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2019Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2020Q1,"10,100"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2020Q2,"3,200"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2020Q3,"3,300"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2020Q4,"141,300"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2021Q1,"264,500"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2021Q2,"149,800"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2021Q3,"159,200"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2021Q4,"227,900"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2022Q1,"183,800"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2022Q2,"80,400"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2022Q3,"75,100"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2022Q4,"126,900"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2023Q1,"50,600"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2023Q2,"20,600"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2023Q3,"12,300"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2023Q4,"25,200"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2024Q1,"37,900"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2024Q2,"53,800"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2024Q3,"26,100"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2024Q4,"63,200"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2025Q1,"97,800"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2025Q2,"220,300"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2025Q3,"12,100"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2025Q4,"10,400"
Instagram,Bullying & Harassment,Content Restored without appeal,2017Q4,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2018Q1,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2018Q2,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2018Q3,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2018Q4,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2019Q1,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2019Q2,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2019Q3,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2019Q4,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2020Q1,"2,700"
Instagram,Bullying & Harassment,Content Restored without appeal,2020Q2,"12,700"
Instagram,Bullying & Harassment,Content Restored without appeal,2020Q3,"183,100"
Instagram,Bullying & Harassment,Content Restored without appeal,2020Q4,"43,100"
Instagram,Bullying & Harassment,Content Restored without appeal,2021Q1,"52,700"
Instagram,Bullying & Harassment,Content Restored without appeal,2021Q2,"21,400"
Instagram,Bullying & Harassment,Content Restored without appeal,2021Q3,"91,500"
Instagram,Bullying & Harassment,Content Restored without appeal,2021Q4,"182,100"
Instagram,Bullying & Harassment,Content Restored without appeal,2022Q1,"215,800"
Instagram,Bullying & Harassment,Content Restored without appeal,2022Q2,"18,200"
Instagram,Bullying & Harassment,Content Restored without appeal,2022Q3,"11,100"
Instagram,Bullying & Harassment,Content Restored without appeal,2022Q4,"32,800"
Instagram,Bullying & Harassment,Content Restored without appeal,2023Q1,"9,100"
Instagram,Bullying & Harassment,Content Restored without appeal,2023Q2,"2,500"
Instagram,Bullying & Harassment,Content Restored without appeal,2023Q3,"2,100"
Instagram,Bullying & Harassment,Content Restored without appeal,2023Q4,"2,400"
Instagram,Bullying & Harassment,Content Restored without appeal,2024Q1,"6,900"
Instagram,Bullying & Harassment,Content Restored without appeal,2024Q2,"18,300"
Instagram,Bullying & Harassment,Content Restored without appeal,2024Q3,"80,300"
Instagram,Bullying & Harassment,Content Restored without appeal,2024Q4,"112,100"
Instagram,Bullying & Harassment,Content Restored without appeal,2025Q1,"79,400"
Instagram,Bullying & Harassment,Content Restored without appeal,2025Q2,"33,100"
Instagram,Bullying & Harassment,Content Restored without appeal,2025Q3,"3,400"
Instagram,Bullying & Harassment,Content Restored without appeal,2025Q4,"1,100"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2017Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2018Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2018Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2018Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2018Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2019Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2019Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2019Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2019Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2020Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2020Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2020Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2020Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2021Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2021Q2,"4,500"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2021Q3,"168,300"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2021Q4,"13,600"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2022Q1,"10,700"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2022Q2,"5,900"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2022Q3,"6,400"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2022Q4,"4,900"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2023Q1,"2,400"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2023Q2,"700"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2023Q3,"1,100"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2023Q4,"11,900"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2024Q1,"300"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2024Q2,"400"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2024Q3,"9,000"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2024Q4,"9,400"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2025Q1,"7,200"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2025Q2,"4,900"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2025Q3,"2,700"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2025Q4,"13,600"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2017Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2018Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2018Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2018Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2018Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2019Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2019Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2019Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2019Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2020Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2020Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2020Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2020Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2021Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2021Q2,"300"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2021Q3,"300"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2021Q4,"1,600"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2022Q1,"154,200"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2022Q2,"400"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2022Q3,"7,100"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2022Q4,"2,400"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2023Q1,"1,600"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2023Q2,"700"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2023Q3,"3,100"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2023Q4,"86,800"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2024Q1,"11,100"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2024Q2,"11,500"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2024Q3,"6,700"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2024Q4,"4,900"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2025Q1,"32,500"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2025Q2,"38,100"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2025Q3,"2,319,900"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2025Q4,"56,800"
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2017Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2018Q1,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2018Q2,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2018Q3,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2018Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2019Q1,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2019Q2,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2019Q3,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2019Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2020Q1,"200"
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2020Q2,"30"
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2020Q3,"700"
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2020Q4,"2,900"
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2021Q1,"3,500"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2019Q1,N/A
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2019Q2,N/A
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2019Q3,N/A
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2019Q4,N/A
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2020Q1,"300"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2020Q2,"900"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2020Q3,"1,000"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2020Q4,"1,800"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2021Q1,"6,500"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2021Q2,"2,200"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2021Q3,"3,700"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2021Q4,"7,500"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2022Q1,"31,200"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2022Q2,"6,200"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2022Q3,"9,300"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2022Q4,"4,600"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2023Q1,"1,600"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2023Q2,"15,600"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2023Q3,"400"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2023Q4,"400"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2024Q1,"400"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2024Q2,"500"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2024Q3,"700"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2024Q4,"900"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2025Q1,"500"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2025Q2,"400"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2025Q3,"3,400"
Instagram,Dangerous Organizations: Organized Hate,Content Restored without appeal,2025Q4,"3,400"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2017Q4,N/A
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2018Q1,N/A
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2018Q2,N/A
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2018Q3,N/A
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2018Q4,N/A
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2019Q1,N/A
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2019Q2,N/A
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2019Q3,N/A
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2019Q4,N/A
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2020Q1,"200"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2020Q2,"90"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2020Q3,"100"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2020Q4,"10"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2021Q1,"60"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2021Q2,"1,100"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2021Q3,"3,500"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2021Q4,"4,000"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2022Q1,"84,900"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2022Q2,"4,600"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2022Q3,"915,500"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2022Q4,"4,000"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2023Q1,"1,600"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2023Q2,"578,600"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2023Q3,"500"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2023Q4,"1,300"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2024Q1,"1,700"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2024Q2,"900"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2024Q3,"3,800"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2024Q4,"2,000"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2025Q1,"4,800"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2025Q2,"6,400"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2025Q3,"12,100"
Instagram,Dangerous Organizations: Terrorism,Content Restored without appeal,2025Q4,"35,500"
Instagram,Hateful Conduct,Content Restored without appeal,2017Q4,N/A
Instagram,Hateful Conduct,Content Restored without appeal,2018Q1,N/A
Instagram,Hateful Conduct,Content Restored without appeal,2018Q2,N/A
Instagram,Hateful Conduct,Content Restored without appeal,2018Q3,N/A
Instagram,Hateful Conduct,Content Restored without appeal,2018Q4,N/A
Instagram,Hateful Conduct,Content Restored without appeal,2019Q1,N/A
Instagram,Hateful Conduct,Content Restored without appeal,2019Q2,N/A
Instagram,Hateful Conduct,Content Restored without appeal,2019Q3,N/A
Instagram,Hateful Conduct,Content Restored without appeal,2019Q4,N/A
Instagram,Hateful Conduct,Content Restored without appeal,2020Q1,"1,600"
Instagram,Hateful Conduct,Content Restored without appeal,2020Q2,"22,700"
Instagram,Hateful Conduct,Content Restored without appeal,2020Q3,"32,900"
Instagram,Hateful Conduct,Content Restored without appeal,2020Q4,"35,700"
Instagram,Hateful Conduct,Content Restored without appeal,2021Q1,"43,900"
Instagram,Hateful Conduct,Content Restored without appeal,2021Q2,"30,800"
Instagram,Hateful Conduct,Content Restored without appeal,2021Q3,"43,100"
Instagram,Hateful Conduct,Content Restored without appeal,2021Q4,"63,600"
Instagram,Hateful Conduct,Content Restored without appeal,2022Q1,"56,700"
Instagram,Hateful Conduct,Content Restored without appeal,2022Q2,"14,200"
Instagram,Hateful Conduct,Content Restored without appeal,2022Q3,"9,800"
Instagram,Hateful Conduct,Content Restored without appeal,2022Q4,"18,300"
Instagram,Hateful Conduct,Content Restored without appeal,2023Q1,"5,700"
Instagram,Hateful Conduct,Content Restored without appeal,2023Q2,"3,800,000"
Instagram,Hateful Conduct,Content Restored without appeal,2023Q3,"2,000"
Instagram,Hateful Conduct,Content Restored without appeal,2023Q4,"2,300"
Instagram,Hateful Conduct,Content Restored without appeal,2024Q1,"3,400"
Instagram,Hateful Conduct,Content Restored without appeal,2024Q2,"6,200"
Instagram,Hateful Conduct,Content Restored without appeal,2024Q3,"55,500"
Instagram,Hateful Conduct,Content Restored without appeal,2024Q4,"81,400"
Instagram,Hateful Conduct,Content Restored without appeal,2025Q1,"57,500"
Instagram,Hateful Conduct,Content Restored without appeal,2025Q2,"27,200"
Instagram,Hateful Conduct,Content Restored without appeal,2025Q3,"2,600"
Instagram,Hateful Conduct,Content Restored without appeal,2025Q4,"500"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2017Q4,N/A
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2018Q1,N/A
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2018Q2,N/A
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2018Q3,N/A
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2018Q4,N/A
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2019Q1,N/A
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2019Q2,N/A
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2019Q3,N/A
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2019Q4,N/A
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2020Q1,"2,400"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2020Q2,"22,600"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2020Q3,"35,700"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2020Q4,"62,100"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2021Q1,"28,500"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2021Q2,"19,600"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2021Q3,"35,600"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2021Q4,"27,600"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2022Q1,"45,000"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2022Q2,"5,200"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2022Q3,"4,100"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2022Q4,"13,100"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2023Q1,"3,300"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2023Q2,"9,800"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2023Q3,"1,500"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2023Q4,"1,300"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2024Q1,"2,300"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2024Q2,"8,600"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2024Q3,"4,800"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2024Q4,"1,000"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2025Q1,"1,200"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2025Q2,"3,300"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2025Q3,"3,900"
Instagram,Restricted Goods & Services: Drugs,Content Restored without appeal,2025Q4,"3,900"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2017Q4,N/A
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2018Q1,N/A
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2018Q2,N/A
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2018Q3,N/A
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2018Q4,N/A
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2019Q1,N/A
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2019Q2,N/A
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2019Q3,N/A
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2019Q4,N/A
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2020Q1,"40"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2020Q2,"600"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2020Q3,"300"
