country,entity,data_year,age,age_group,group_rank,sex,ethnicity,activity,count
New Zealand,Offender,2018,11,Juvenile,2,Male,European,Producer,0.2
New Zealand,Offender,2018,11,Juvenile,2,Male,,Producer,0.6
New Zealand,Offender,2018,11,Juvenile,2,Male,Maori,Producer,0.2
New Zealand,Offender,2018,12,Juvenile,2,Male,Maori,Consumer,0.2
New Zealand,Offender,2018,12,Juvenile,2,Male,European,Producer,0.2
New Zealand,Offender,2018,12,Juvenile,2,Male,,Producer,0.6
New Zealand,Offender,2018,12,Juvenile,2,Male,Maori,Producer,0.2
New Zealand,Offender,2018,13,Juvenile,2,Male,Maori,Consumer,0.2
New Zealand,Offender,2018,13,Juvenile,2,Male,,Producer,0.6
New Zealand,Offender,2018,13,Juvenile,2,Male,Maori,Producer,0.2
New Zealand,Offender,2018,13,Juvenile,2,Male,European,Producer,0.2
New Zealand,Offender,2018,14,Juvenile,2,Male,Maori,Consumer,0.2
New Zealand,Offender,2018,14,Juvenile,2,Male,Maori,Producer,0.2
New Zealand,Offender,2018,14,Juvenile,2,Male,,Producer,0.6
New Zealand,Offender,2018,14,Juvenile,2,Male,European,Producer,0.2
New Zealand,Offender,2018,15,Juvenile,2,Female,,Producer,0.2
New Zealand,Offender,2018,15,Juvenile,2,Female,European,Producer,0.2
New Zealand,Offender,2018,15,Juvenile,2,Female,Maori,Producer,0.4
New Zealand,Offender,2018,15,Juvenile,2,Male,European,Consumer,0.4
New Zealand,Offender,2018,15,Juvenile,2,Male,,Consumer,0.2
New Zealand,Offender,2018,15,Juvenile,2,Male,European,Producer,0.4
New Zealand,Offender,2018,15,Juvenile,2,Male,Maori,Producer,0.4
New Zealand,Offender,2018,15,Juvenile,2,Male,,Producer,0.4
New Zealand,Offender,2018,16,Juvenile,2,Female,Maori,Producer,0.4
New Zealand,Offender,2018,16,Juvenile,2,Female,European,Producer,0.2
New Zealand,Offender,2018,16,Juvenile,2,Female,,Producer,0.2
New Zealand,Offender,2018,16,Juvenile,2,Male,,Consumer,0.2
New Zealand,Offender,2018,16,Juvenile,2,Male,European,Consumer,0.4
New Zealand,Offender,2018,16,Juvenile,2,Male,,Producer,0.4
New Zealand,Offender,2018,16,Juvenile,2,Male,Maori,Producer,0.4
New Zealand,Offender,2018,16,Juvenile,2,Male,European,Producer,0.4
New Zealand,Offender,2018,17,Juvenile,2,Female,,Producer,0.2
New Zealand,Offender,2018,17,Juvenile,2,Female,European,Producer,0.2
New Zealand,Offender,2018,17,Juvenile,2,Female,Maori,Producer,0.4
New Zealand,Offender,2018,17,Juvenile,2,Male,,Consumer,0.2
New Zealand,Offender,2018,17,Juvenile,2,Male,European,Consumer,0.4
New Zealand,Offender,2018,17,Juvenile,2,Male,,Producer,0.4
New Zealand,Offender,2018,17,Juvenile,2,Male,European,Producer,0.4
New Zealand,Offender,2018,17,Juvenile,2,Male,Maori,Producer,0.4
New Zealand,Offender,2018,18,Juvenile,2,Female,,Producer,0.2
New Zealand,Offender,2018,18,Juvenile,2,Female,European,Producer,0.2
New Zealand,Offender,2018,18,Juvenile,2,Female,Maori,Producer,0.4
New Zealand,Offender,2018,18,Juvenile,2,Male,,Consumer,0.2
New Zealand,Offender,2018,18,Juvenile,2,Male,European,Consumer,0.4
New Zealand,Offender,2018,18,Juvenile,2,Male,Maori,Producer,0.4
New Zealand,Offender,2018,18,Juvenile,2,Male,European,Producer,0.4
New Zealand,Offender,2018,18,Juvenile,2,Male,,Producer,0.4
New Zealand,Offender,2018,19,Juvenile,2,Female,,Producer,0.2
New Zealand,Offender,2018,19,Juvenile,2,Female,European,Producer,0.2
New Zealand,Offender,2018,19,Juvenile,2,Female,Maori,Producer,0.4
New Zealand,Offender,2018,19,Juvenile,2,Male,,Consumer,0.2
New Zealand,Offender,2018,19,Juvenile,2,Male,European,Consumer,0.4
New Zealand,Offender,2018,19,Juvenile,2,Male,Maori,Producer,0.4
New Zealand,Offender,2018,19,Juvenile,2,Male,,Producer,0.4
New Zealand,Offender,2018,19,Juvenile,2,Male,European,Producer,0.4
New Zealand,Offender,2018,20,Adult,3,Male,Indian,Consumer,0.2
New Zealand,Offender,2018,20,Adult,3,Male,European,Consumer,0.6
New Zealand,Offender,2018,20,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,21,Adult,3,Male,Indian,Consumer,0.2
New Zealand,Offender,2018,21,Adult,3,Male,European,Consumer,0.6
New Zealand,Offender,2018,21,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,22,Adult,3,Male,Indian,Consumer,0.2
New Zealand,Offender,2018,22,Adult,3,Male,European,Consumer,0.6
New Zealand,Offender,2018,22,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,23,Adult,3,Male,Indian,Consumer,0.2
New Zealand,Offender,2018,23,Adult,3,Male,European,Consumer,0.6
New Zealand,Offender,2018,23,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,24,Adult,3,Male,Indian,Consumer,0.2
New Zealand,Offender,2018,24,Adult,3,Male,European,Consumer,0.6
New Zealand,Offender,2018,24,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,25,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2018,25,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2018,25,Adult,3,Male,,Producer,0.2
New Zealand,Offender,2018,26,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2018,26,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2018,26,Adult,3,Male,,Producer,0.2
New Zealand,Offender,2018,27,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2018,27,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2018,27,Adult,3,Male,,Producer,0.2
New Zealand,Offender,2018,28,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2018,28,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2018,28,Adult,3,Male,,Producer,0.2
New Zealand,Offender,2018,29,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2018,29,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2018,29,Adult,3,Male,,Producer,0.2
New Zealand,Offender,2018,30,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,30,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2018,30,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,31,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,31,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2018,31,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,32,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,32,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2018,32,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,33,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,33,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2018,33,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,34,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2018,34,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,34,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,35,Adult,3,Male,European,Consumer,1.0
New Zealand,Offender,2018,35,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,36,Adult,3,Male,European,Consumer,1.0
New Zealand,Offender,2018,36,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,37,Adult,3,Male,European,Consumer,1.0
New Zealand,Offender,2018,37,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,38,Adult,3,Male,European,Consumer,1.0
New Zealand,Offender,2018,38,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,39,Adult,3,Male,European,Consumer,1.0
New Zealand,Offender,2018,39,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2018,40,Adult,3,Female,European,Consumer,0.2
New Zealand,Offender,2018,40,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,40,Adult,3,Male,European,Producer,1.0
New Zealand,Offender,2018,41,Adult,3,Female,European,Consumer,0.2
New Zealand,Offender,2018,41,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,41,Adult,3,Male,European,Producer,1.0
New Zealand,Offender,2018,42,Adult,3,Female,European,Consumer,0.2
New Zealand,Offender,2018,42,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,42,Adult,3,Male,European,Producer,1.0
New Zealand,Offender,2018,43,Adult,3,Female,European,Consumer,0.2
New Zealand,Offender,2018,43,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,43,Adult,3,Male,European,Producer,1.0
New Zealand,Offender,2018,44,Adult,3,Female,European,Consumer,0.2
New Zealand,Offender,2018,44,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,44,Adult,3,Male,European,Producer,1.0
New Zealand,Offender,2018,45,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2018,45,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,45,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,46,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,46,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2018,46,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,47,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,47,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2018,47,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,48,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2018,48,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,48,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,49,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,49,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2018,49,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,50,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2018,50,Adult,3,Male,European,Producer,0.8
New Zealand,Offender,2018,51,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2018,51,Adult,3,Male,European,Producer,0.8
New Zealand,Offender,2018,52,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2018,52,Adult,3,Male,European,Producer,0.8
New Zealand,Offender,2018,53,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2018,53,Adult,3,Male,European,Producer,0.8
New Zealand,Offender,2018,54,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2018,54,Adult,3,Male,European,Producer,0.8
New Zealand,Offender,2018,55,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,56,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,57,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,58,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,59,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,60,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,60,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2018,61,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,61,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2018,62,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,62,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2018,63,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,63,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2018,64,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2018,64,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2018,65,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2018,66,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2018,67,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2018,68,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2018,69,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2018,70,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,71,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,72,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,73,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2018,74,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,10,Juvenile,2,Female,Maori,Producer,0.2
New Zealand,Offender,2019,10,Juvenile,2,Female,,Producer,0.4
New Zealand,Offender,2019,10,Juvenile,2,Male,European,Consumer,0.2
New Zealand,Offender,2019,10,Juvenile,2,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,10,Juvenile,2,Male,European,Producer,0.8
New Zealand,Offender,2019,10,Juvenile,2,Male,,Producer,0.6
New Zealand,Offender,2019,11,Juvenile,2,Female,Maori,Producer,0.2
New Zealand,Offender,2019,11,Juvenile,2,Female,,Producer,0.4
New Zealand,Offender,2019,11,Juvenile,2,Male,European,Consumer,0.2
New Zealand,Offender,2019,11,Juvenile,2,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,11,Juvenile,2,Male,,Producer,0.6
New Zealand,Offender,2019,11,Juvenile,2,Male,European,Producer,0.8
New Zealand,Offender,2019,12,Juvenile,2,Female,,Producer,0.4
New Zealand,Offender,2019,12,Juvenile,2,Female,Maori,Producer,0.2
New Zealand,Offender,2019,12,Juvenile,2,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,12,Juvenile,2,Male,European,Consumer,0.2
New Zealand,Offender,2019,12,Juvenile,2,Male,European,Producer,0.8
New Zealand,Offender,2019,12,Juvenile,2,Male,,Producer,0.6
New Zealand,Offender,2019,13,Juvenile,2,Female,,Producer,0.4
New Zealand,Offender,2019,13,Juvenile,2,Female,Maori,Producer,0.2
New Zealand,Offender,2019,13,Juvenile,2,Male,European,Consumer,0.2
New Zealand,Offender,2019,13,Juvenile,2,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,13,Juvenile,2,Male,European,Producer,0.8
New Zealand,Offender,2019,13,Juvenile,2,Male,,Producer,0.6
New Zealand,Offender,2019,14,Juvenile,2,Female,,Producer,0.4
New Zealand,Offender,2019,14,Juvenile,2,Female,Maori,Producer,0.2
New Zealand,Offender,2019,14,Juvenile,2,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,14,Juvenile,2,Male,European,Consumer,0.2
New Zealand,Offender,2019,14,Juvenile,2,Male,European,Producer,0.8
New Zealand,Offender,2019,14,Juvenile,2,Male,,Producer,0.6
New Zealand,Offender,2019,15,Juvenile,2,Female,,Consumer,0.2
New Zealand,Offender,2019,15,Juvenile,2,Female,Maori,Producer,0.2
New Zealand,Offender,2019,15,Juvenile,2,Male,,,0.2
New Zealand,Offender,2019,15,Juvenile,2,Male,European,,0.4
New Zealand,Offender,2019,15,Juvenile,2,Male,European,Consumer,1.0
New Zealand,Offender,2019,15,Juvenile,2,Male,European,Producer,0.8
New Zealand,Offender,2019,15,Juvenile,2,Male,,Producer,0.2
New Zealand,Offender,2019,16,Juvenile,2,Female,,Consumer,0.2
New Zealand,Offender,2019,16,Juvenile,2,Female,Maori,Producer,0.2
New Zealand,Offender,2019,16,Juvenile,2,Male,European,,0.4
New Zealand,Offender,2019,16,Juvenile,2,Male,,,0.2
New Zealand,Offender,2019,16,Juvenile,2,Male,European,Consumer,1.0
New Zealand,Offender,2019,16,Juvenile,2,Male,European,Producer,0.8
New Zealand,Offender,2019,16,Juvenile,2,Male,,Producer,0.2
New Zealand,Offender,2019,17,Juvenile,2,Female,,Consumer,0.2
New Zealand,Offender,2019,17,Juvenile,2,Female,Maori,Producer,0.2
New Zealand,Offender,2019,17,Juvenile,2,Male,,,0.2
New Zealand,Offender,2019,17,Juvenile,2,Male,European,,0.4
New Zealand,Offender,2019,17,Juvenile,2,Male,European,Consumer,1.0
New Zealand,Offender,2019,17,Juvenile,2,Male,,Producer,0.2
New Zealand,Offender,2019,17,Juvenile,2,Male,European,Producer,0.8
New Zealand,Offender,2019,18,Juvenile,2,Female,,Consumer,0.2
New Zealand,Offender,2019,18,Juvenile,2,Female,Maori,Producer,0.2
New Zealand,Offender,2019,18,Juvenile,2,Male,European,,0.4
New Zealand,Offender,2019,18,Juvenile,2,Male,,,0.2
New Zealand,Offender,2019,18,Juvenile,2,Male,European,Consumer,1.0
New Zealand,Offender,2019,18,Juvenile,2,Male,European,Producer,0.8
New Zealand,Offender,2019,18,Juvenile,2,Male,,Producer,0.2
New Zealand,Offender,2019,19,Juvenile,2,Female,,Consumer,0.2
New Zealand,Offender,2019,19,Juvenile,2,Female,Maori,Producer,0.2
New Zealand,Offender,2019,19,Juvenile,2,Male,European,,0.4
New Zealand,Offender,2019,19,Juvenile,2,Male,,,0.2
New Zealand,Offender,2019,19,Juvenile,2,Male,European,Consumer,1.0
New Zealand,Offender,2019,19,Juvenile,2,Male,,Producer,0.2
New Zealand,Offender,2019,19,Juvenile,2,Male,European,Producer,0.8
New Zealand,Offender,2019,20,Adult,3,Female,European,Producer,0.2
New Zealand,Offender,2019,20,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,20,Adult,3,Male,Asian,Consumer,0.2
New Zealand,Offender,2019,20,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2019,20,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,20,Adult,3,Male,Pacific Island,Consumer,0.2
New Zealand,Offender,2019,20,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,21,Adult,3,Female,European,Producer,0.2
New Zealand,Offender,2019,21,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,21,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2019,21,Adult,3,Male,Asian,Consumer,0.2
New Zealand,Offender,2019,21,Adult,3,Male,Pacific Island,Consumer,0.2
New Zealand,Offender,2019,21,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,21,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,22,Adult,3,Female,European,Producer,0.2
New Zealand,Offender,2019,22,Adult,3,Male,Asian,Consumer,0.2
New Zealand,Offender,2019,22,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,22,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2019,22,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,22,Adult,3,Male,Pacific Island,Consumer,0.2
New Zealand,Offender,2019,22,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,23,Adult,3,Female,European,Producer,0.2
New Zealand,Offender,2019,23,Adult,3,Male,Asian,Consumer,0.2
New Zealand,Offender,2019,23,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2019,23,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,23,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,23,Adult,3,Male,Pacific Island,Consumer,0.2
New Zealand,Offender,2019,23,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,24,Adult,3,Female,European,Producer,0.2
New Zealand,Offender,2019,24,Adult,3,Male,Asian,Consumer,0.2
New Zealand,Offender,2019,24,Adult,3,Male,Pacific Island,Consumer,0.2
New Zealand,Offender,2019,24,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2019,24,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,24,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,24,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,25,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2019,25,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2019,25,Adult,3,Male,,Producer,0.2
New Zealand,Offender,2019,26,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2019,26,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2019,26,Adult,3,Male,,Producer,0.2
New Zealand,Offender,2019,27,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2019,27,Adult,3,Male,,Producer,0.2
New Zealand,Offender,2019,27,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2019,28,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2019,28,Adult,3,Male,,Producer,0.2
New Zealand,Offender,2019,28,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2019,29,Adult,3,Male,European,Consumer,0.8
New Zealand,Offender,2019,29,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2019,29,Adult,3,Male,,Producer,0.2
New Zealand,Offender,2019,30,Adult,3,Female,European,Consumer,0.2
New Zealand,Offender,2019,30,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2019,30,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,30,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2019,31,Adult,3,Female,European,Consumer,0.2
New Zealand,Offender,2019,31,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2019,31,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,31,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2019,32,Adult,3,Female,European,Consumer,0.2
New Zealand,Offender,2019,32,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,32,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2019,32,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2019,33,Adult,3,Female,European,Consumer,0.2
New Zealand,Offender,2019,33,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2019,33,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,33,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2019,34,Adult,3,Female,European,Consumer,0.2
New Zealand,Offender,2019,34,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,34,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2019,34,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2019,35,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,35,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,35,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,36,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,36,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,36,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,37,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,37,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,37,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,38,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,38,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,38,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,39,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,39,Adult,3,Male,Maori,Consumer,0.2
New Zealand,Offender,2019,39,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,40,Adult,3,Male,European,Consumer,1.0
New Zealand,Offender,2019,41,Adult,3,Male,European,Consumer,1.0
New Zealand,Offender,2019,42,Adult,3,Male,European,Consumer,1.0
New Zealand,Offender,2019,43,Adult,3,Male,European,Consumer,1.0
New Zealand,Offender,2019,44,Adult,3,Male,European,Consumer,1.0
New Zealand,Offender,2019,50,Adult,3,Male,European,Consumer,0.6
New Zealand,Offender,2019,50,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,51,Adult,3,Male,European,Consumer,0.6
New Zealand,Offender,2019,51,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,52,Adult,3,Male,European,Consumer,0.6
New Zealand,Offender,2019,52,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,53,Adult,3,Male,European,Consumer,0.6
New Zealand,Offender,2019,53,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,54,Adult,3,Male,European,Consumer,0.6
New Zealand,Offender,2019,54,Adult,3,Male,European,Producer,0.2
New Zealand,Offender,2019,55,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2019,56,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2019,57,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2019,58,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2019,59,Adult,3,Male,European,Producer,0.4
New Zealand,Offender,2019,60,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,60,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,60,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2019,61,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,61,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,61,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2019,62,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,62,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,62,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2019,63,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,63,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,63,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2019,64,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,64,Adult,3,Male,,Consumer,0.2
New Zealand,Offender,2019,64,Adult,3,Male,European,Producer,0.6
New Zealand,Offender,2019,65,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,66,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,67,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,68,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,69,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,70,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2019,71,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2019,72,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2019,73,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2019,74,Adult,3,Male,European,Consumer,0.2
New Zealand,Offender,2019,75,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,76,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,77,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,78,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2019,79,Adult,3,Male,European,Consumer,0.4
New Zealand,Offender,2020,10,Juvenile,2,Female,,Producer,0.2
New Zealand,Offender,2020,10,Juvenile,2,Male,Maori,Consumer,0.2
New Zealand,Offender,2020,10,Juvenile,2,Male,European,Consumer,0.2
New Zealand,Offender,2020,10,Juvenile,2,Male,,Consumer,0.4
New Zealand,Offender,2020,10,Juvenile,2,Male,,Producer,0.4
New Zealand,Offender,2020,11,Juvenile,2,Female,,Producer,0.2
New Zealand,Offender,2020,11,Juvenile,2,Male,European,Consumer,0.2
New Zealand,Offender,2020,11,Juvenile,2,Male,,Consumer,0.4
New Zealand,Offender,2020,11,Juvenile,2,Male,Maori,Consumer,0.2
New Zealand,Offender,2020,11,Juvenile,2,Male,,Producer,0.4
New Zealand,Offender,2020,12,Juvenile,2,Female,,Producer,0.2
New Zealand,Offender,2020,12,Juvenile,2,Male,,Consumer,0.4
New Zealand,Offender,2020,12,Juvenile,2,Male,Maori,Consumer,0.2
New Zealand,Offender,2020,12,Juvenile,2,Male,European,Consumer,0.2
New Zealand,Offender,2020,12,Juvenile,2,Male,,Producer,0.4
New Zealand,Offender,2020,13,Juvenile,2,Female,,Producer,0.2
New Zealand,Offender,2020,13,Juvenile,2,Male,Maori,Consumer,0.2
New Zealand,Offender,2020,13,Juvenile,2,Male,,Consumer,0.4
New Zealand,Offender,2020,13,Juvenile,2,Male,European,Consumer,0.2
New Zealand,Offender,2020,13,Juvenile,2,Male,,Producer,0.4
