1;2;3;4;5;6;7;8;9;10;11
727300;Illegaler Handel mit Kulturgut § 83 Abs. 1 Nr. 4, 5 und Abs. 5 KGSG;M;10;10;2;1;1;0;0;0
727300;Illegaler Handel mit Kulturgut § 83 Abs. 1 Nr. 4, 5 und Abs. 5 KGSG;W;2;2;0;0;0;0;0;0
727300;Illegaler Handel mit Kulturgut § 83 Abs. 1 Nr. 4, 5 und Abs. 5 KGSG;X;12;12;2;1;1;0;0;0
727400;Beschädigung, Zerstörung oder Veränderung von Kulturgut § 83 Abs. 3 KGSG;M;1;1;0;0;0;0;0;0
727400;Beschädigung, Zerstörung oder Veränderung von Kulturgut § 83 Abs. 3 KGSG;W;0;0;0;0;0;0;0;0
727400;Beschädigung, Zerstörung oder Veränderung von Kulturgut § 83 Abs. 3 KGSG;X;1;1;0;0;0;0;0;0
728000;Straftaten gegen das Bundes- (oder Landes-) Datenschutzgesetz;M;331;324;60;32;13;8;4;3
728000;Straftaten gegen das Bundes- (oder Landes-) Datenschutzgesetz;W;172;160;18;9;6;1;2;0
728000;Straftaten gegen das Bundes- (oder Landes-) Datenschutzgesetz;X;503;484;78;41;19;9;6;3
728010;Straftaten gegen Landesdatenschutzgesetz;M;84;82;15;8;3;3;1;0
728010;Straftaten gegen Landesdatenschutzgesetz;W;40;39;5;2;1;0;2;0
728010;Straftaten gegen Landesdatenschutzgesetz;X;124;121;20;10;4;3;3;0
728020;Straftaten gegen das Bundesdatenschutzgesetz;M;247;242;45;24;10;5;3;3
728020;Straftaten gegen das Bundesdatenschutzgesetz;W;132;121;13;7;5;1;0;0
728020;Straftaten gegen das Bundesdatenschutzgesetz;X;379;363;58;31;15;6;3;3
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);M;248,379;175,870;1,570;1,020;360;117;53;20
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);W;36,011;23,721;350;186;91;29;22;22
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);X;284,390;199,591;1,920;1,206;451;146;75;42
731000;Allgemeine Verstöße § 29 BtMG (soweit nicht unter 7340 pp. zu erfassen);M;201,350;140,461;979;663;209;61;34;12
731000;Allgemeine Verstöße § 29 BtMG (soweit nicht unter 7340 pp. zu erfassen);W;30,068;18,982;194;106;47;15;9;17
731000;Allgemeine Verstöße § 29 BtMG (soweit nicht unter 7340 pp. zu erfassen);X;231,418;159,443;1,173;769;256;76;43;29
731100;Allgemeiner Verstoß mit Heroin;M;5,878;5,658;79;58;18;2;1;0
731100;Allgemeiner Verstoß mit Heroin;W;987;939;12;8;3;1;0;0
731100;Allgemeiner Verstoß mit Heroin;X;6,865;6,597;91;66;21;3;1;0
731200;Allgemeiner Verstoß mit Kokain einschl. Crack;M;13,427;12,084;102;74;17;6;4;1
731200;Allgemeiner Verstoß mit Kokain einschl. Crack;W;1,664;1,433;10;5;2;3;0;0
731200;Allgemeiner Verstoß mit Kokain einschl. Crack;X;15,091;13,517;112;79;19;9;4;1
731201;Allgemeiner Verstoß mit Crack;M;1,098;1,062;15;13;2;0;0;0
731201;Allgemeiner Verstoß mit Crack;W;214;206;1;1;0;0;0;0
731201;Allgemeiner Verstoß mit Crack;X;1,312;1,268;16;14;2;0;0;0
731202;Allgemeiner Verstoß mit Kokain;M;12,491;11,176;87;61;15;6;4;1
731202;Allgemeiner Verstoß mit Kokain;W;1,469;1,245;10;5;2;3;0;0
731202;Allgemeiner Verstoß mit Kokain;X;13,960;12,421;97;66;17;9;4;1
731300;Allgemeiner Verstoß mit LSD;M;581;342;1;0;0;1;0;0
731300;Allgemeiner Verstoß mit LSD;W;93;55;1;1;0;0;0;0
731300;Allgemeiner Verstoß mit LSD;X;674;397;2;1;0;1;0;0
731400;Allgemeiner Verstoß mit NPS (BtMG);M;2,253;1,912;22;18;4;0;0;0
731400;Allgemeiner Verstoß mit NPS (BtMG);W;309;240;4;1;2;0;0;1
731400;Allgemeiner Verstoß mit NPS (BtMG);X;2,562;2,152;26;19;6;0;0;1
731600;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);M;30,168;24,047;74;52;14;2;4;2
731600;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);W;6,193;4,191;22;12;7;1;2;0
731600;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);X;36,361;28,238;96;64;21;3;6;2
731601;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;M;24,030;20,115;59;40;11;2;4;2
731601;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;W;4,641;3,516;20;11;7;0;2;0
731601;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;X;28,671;23,631;79;51;18;2;6;2
731602;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);M;6,666;4,320;15;12;3;0;0;0
731602;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);W;1,636;720;2;1;0;1;0;0
731602;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);X;8,302;5,040;17;13;3;1;0;0
731700;Allgemeiner Verstoß mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;M;6,639;5,846;21;14;4;0;2;1
731700;Allgemeiner Verstoß mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;W;1,734;1,438;4;2;1;0;0;1
731700;Allgemeiner Verstoß mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;X;8,373;7,284;25;16;5;0;2;2
731701;Allgemeiner Verstoß mit Methamphetamin in Pulver- oder flüssiger Form;M;786;660;4;3;1;0;0;0
731701;Allgemeiner Verstoß mit Methamphetamin in Pulver- oder flüssiger Form;W;163;135;0;0;0;0;0;0
731701;Allgemeiner Verstoß mit Methamphetamin in Pulver- oder flüssiger Form;X;949;795;4;3;1;0;0;0
731702;Allgemeiner Verstoß mit Methamphetamin in kristalliner Form (Crystal);M;5,561;5,018;17;11;3;0;2;1
731702;Allgemeiner Verstoß mit Methamphetamin in kristalliner Form (Crystal);W;1,499;1,273;4;2;1;0;0;1
731702;Allgemeiner Verstoß mit Methamphetamin in kristalliner Form (Crystal);X;7,060;6,291;21;13;4;0;2;2
731703;Allgemeiner Verstoß mit Methamphetamin in Tabletten- bzw. Kapselform;M;373;240;0;0;0;0;0;0
731703;Allgemeiner Verstoß mit Methamphetamin in Tabletten- bzw. Kapselform;W;84;39;0;0;0;0;0;0
731703;Allgemeiner Verstoß mit Methamphetamin in Tabletten- bzw. Kapselform;X;457;279;0;0;0;0;0;0
731800;Allgemeiner Verstoß mit Cannabis und Zubereitungen;M;142,393;89,952;595;394;139;41;16;5
731800;Allgemeiner Verstoß mit Cannabis und Zubereitungen;W;18,346;10,030;101;57;22;10;3;9
731800;Allgemeiner Verstoß mit Cannabis und Zubereitungen;X;160,739;99,982;696;451;161;51;19;14
731900;Allgemeiner Verstoß mit sonstigen Betäubungsmitteln;M;12,385;9,855;109;73;16;10;7;3
731900;Allgemeiner Verstoß mit sonstigen Betäubungsmitteln;W;2,277;1,716;42;21;10;1;4;6
731900;Allgemeiner Verstoß mit sonstigen Betäubungsmitteln;X;14,662;11,571;151;94;26;11;11;9
732000;Unerlaubter Handel mit und Schmuggel von Rauschgiften § 29 BtMG;M;41,101;27,049;274;177;60;26;9;2
732000;Unerlaubter Handel mit und Schmuggel von Rauschgiften § 29 BtMG;W;4,251;3,052;55;27;17;7;3;1
732000;Unerlaubter Handel mit und Schmuggel von Rauschgiften § 29 BtMG;X;45,352;30,101;329;204;77;33;12;3
732100;Unerlaubter Handel mit und Schmuggel von Heroin;M;1,541;1,406;43;28;12;3;0;0
732100;Unerlaubter Handel mit und Schmuggel von Heroin;W;200;196;7;5;1;0;1;0
732100;Unerlaubter Handel mit und Schmuggel von Heroin;X;1,741;1,602;50;33;13;3;1;0
732110;Unerlaubter Handel mit Heroin;M;1,407;1,275;28;19;6;3;0;0
732110;Unerlaubter Handel mit Heroin;W;182;178;5;4;1;0;0;0
732110;Unerlaubter Handel mit Heroin;X;1,589;1,453;33;23;7;3;0;0
732120;Schmuggel von Heroin;M;134;131;15;9;6;0;0;0
732120;Schmuggel von Heroin;W;18;18;2;1;0;0;1;0
732120;Schmuggel von Heroin;X;152;149;17;10;6;0;1;0
732200;Unerlaubter Handel mit und Schmuggel von Kokain einschl. Crack;M;3,667;3,117;34;22;4;5;3;0
732200;Unerlaubter Handel mit und Schmuggel von Kokain einschl. Crack;W;308;269;6;3;2;0;1;0
732200;Unerlaubter Handel mit und Schmuggel von Kokain einschl. Crack;X;3,975;3,386;40;25;6;5;4;0
732210;Unerlaubter Handel mit Kokain einschl. Crack;M;3,266;2,743;30;20;4;4;2;0
732210;Unerlaubter Handel mit Kokain einschl. Crack;W;256;220;2;1;1;0;0;0
732210;Unerlaubter Handel mit Kokain einschl. Crack;X;3,522;2,963;32;21;5;4;2;0
732211;Unerlaubter Handel mit Crack;M;174;164;1;1;0;0;0;0
732211;Unerlaubter Handel mit Crack;W;10;10;0;0;0;0;0;0
732211;Unerlaubter Handel mit Crack;X;184;174;1;1;0;0;0;0
732212;Unerlaubter Handel mit Kokain;M;3,107;2,594;29;19;4;4;2;0
732212;Unerlaubter Handel mit Kokain;W;246;210;2;1;1;0;0;0
732212;Unerlaubter Handel mit Kokain;X;3,353;2,804;31;20;5;4;2;0
732220;Schmuggel von Kokain einschl. Crack;M;407;380;4;2;0;1;1;0
732220;Schmuggel von Kokain einschl. Crack;W;53;50;4;2;1;0;1;0
732220;Schmuggel von Kokain einschl. Crack;X;460;430;8;4;1;1;2;0
732221;Schmuggel von Crack;M;3;2;0;0;0;0;0;0
732221;Schmuggel von Crack;W;3;3;0;0;0;0;0;0
732221;Schmuggel von Crack;X;6;5;0;0;0;0;0;0
732222;Schmuggel von Kokain;M;404;378;4;2;0;1;1;0
732222;Schmuggel von Kokain;W;50;47;4;2;1;0;1;0
732222;Schmuggel von Kokain;X;454;425;8;4;1;1;2;0
732300;Unerlaubter Handel mit und Schmuggel von LSD;M;152;77;0;0;0;0;0;0
732300;Unerlaubter Handel mit und Schmuggel von LSD;W;18;11;0;0;0;0;0;0
732300;Unerlaubter Handel mit und Schmuggel von LSD;X;170;88;0;0;0;0;0;0
732310;Unerlaubter Handel mit LSD;M;112;45;0;0;0;0;0;0
732310;Unerlaubter Handel mit LSD;W;11;5;0;0;0;0;0;0
732310;Unerlaubter Handel mit LSD;X;123;50;0;0;0;0;0;0
732320;Schmuggel von LSD;M;41;32;0;0;0;0;0;0
732320;Schmuggel von LSD;W;7;6;0;0;0;0;0;0
732320;Schmuggel von LSD;X;48;38;0;0;0;0;0;0
732400;Unerlaubter Handel mit und Schmuggel von NPS (BtMG);M;338;280;3;1;1;1;0;0
732400;Unerlaubter Handel mit und Schmuggel von NPS (BtMG);W;63;58;4;2;1;0;0;1
732400;Unerlaubter Handel mit und Schmuggel von NPS (BtMG);X;401;338;7;3;2;1;0;1
732410;Unerlaubter Handel mit NPS (BtMG);M;247;196;2;1;1;0;0;0
732410;Unerlaubter Handel mit NPS (BtMG);W;50;45;2;1;1;0;0;0
732410;Unerlaubter Handel mit NPS (BtMG);X;297;241;4;2;2;0;0;0
732420;Schmuggel von NPS (BtMG);M;91;84;1;0;0;1;0;0
732420;Schmuggel von NPS (BtMG);W;13;13;2;1;0;0;0;1
732420;Schmuggel von NPS (BtMG);X;104;97;3;1;0;1;0;1
732600;Unerlaubter Handel mit und Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);M;5,765;4,009;12;6;2;2;1;1
732600;Unerlaubter Handel mit und Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);W;806;560;4;3;1;0;0;0
732600;Unerlaubter Handel mit und Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);X;6,571;4,569;16;9;3;2;1;1
732610;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);M;5,108;3,418;10;6;2;1;1;0
732610;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);W;727;492;3;2;1;0;0;0
732610;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);X;5,835;3,910;13;8;3;1;1;0
732611;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;M;3,305;2,543;9;6;2;0;1;0
732611;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;W;506;389;3;2;1;0;0;0
732611;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;X;3,811;2,932;12;8;3;0;1;0
732612;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);M;1,879;920;1;0;0;1;0;0
732612;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);W;227;108;0;0;0;0;0;0
732612;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);X;2,106;1,028;1;0;0;1;0;0
732620;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);M;664;594;2;0;0;1;0;1
732620;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);W;79;68;1;1;0;0;0;0
732620;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);X;743;662;3;1;0;1;0;1
732621;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;M;471;440;2;0;0;1;0;1
732621;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;W;60;51;1;1;0;0;0;0
732621;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;X;531;491;3;1;0;1;0;1
732622;Schmuggel von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);M;196;157;0;0;0;0;0;0
732622;Schmuggel von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);W;19;17;0;0;0;0;0;0
732622;Schmuggel von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);X;215;174;0;0;0;0;0;0
732700;Unerlaubter Handel mit und Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;M;1,416;1,201;6;6;0;0;0;0
732700;Unerlaubter Handel mit und Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;W;323;278;0;0;0;0;0;0
732700;Unerlaubter Handel mit und Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;X;1,739;1,479;6;6;0;0;0;0
732710;Unerlaubter Handel mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;M;1,197;995;5;5;0;0;0;0
732710;Unerlaubter Handel mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;W;263;224;0;0;0;0;0;0
732710;Unerlaubter Handel mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;X;1,460;1,219;5;5;0;0;0;0
732711;Unerlaubter Handel mit Methamphetamin in Pulver- oder flüssiger Form;M;153;115;0;0;0;0;0;0
732711;Unerlaubter Handel mit Methamphetamin in Pulver- oder flüssiger Form;W;24;19;0;0;0;0;0;0
732711;Unerlaubter Handel mit Methamphetamin in Pulver- oder flüssiger Form;X;177;134;0;0;0;0;0;0
732712;Unerlaubter Handel mit Methamphetamin in kristalliner Form (Crystal);M;941;825;5;5;0;0;0;0
732712;Unerlaubter Handel mit Methamphetamin in kristalliner Form (Crystal);W;224;192;0;0;0;0;0;0
732712;Unerlaubter Handel mit Methamphetamin in kristalliner Form (Crystal);X;1,165;1,017;5;5;0;0;0;0
732713;Unerlaubter Handel mit Methamphetamin in Tabletten- bzw. Kapselform;M;103;55;0;0;0;0;0;0
732713;Unerlaubter Handel mit Methamphetamin in Tabletten- bzw. Kapselform;W;16;13;0;0;0;0;0;0
732713;Unerlaubter Handel mit Methamphetamin in Tabletten- bzw. Kapselform;X;119;68;0;0;0;0;0;0
732720;Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;M;222;209;1;1;0;0;0;0
732720;Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;W;60;54;0;0;0;0;0;0
732720;Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;X;282;263;1;1;0;0;0;0
732721;Schmuggel von Methamphetamin in Pulver- oder flüssiger Form;M;20;19;0;0;0;0;0;0
732721;Schmuggel von Methamphetamin in Pulver- oder flüssiger Form;W;3;3;0;0;0;0;0;0
732721;Schmuggel von Methamphetamin in Pulver- oder flüssiger Form;X;23;22;0;0;0;0;0;0
732722;Schmuggel von Methamphetamin in kristalliner Form (Crystal);M;198;190;1;1;0;0;0;0
732722;Schmuggel von Methamphetamin in kristalliner Form (Crystal);W;55;50;0;0;0;0;0;0
732722;Schmuggel von Methamphetamin in kristalliner Form (Crystal);X;253;240;1;1;0;0;0;0
732723;Schmuggel von Methamphetamin in Tabletten- bzw. Kapselform;M;5;1;0;0;0;0;0;0
732723;Schmuggel von Methamphetamin in Tabletten- bzw. Kapselform;W;2;1;0;0;0;0;0;0
732723;Schmuggel von Methamphetamin in Tabletten- bzw. Kapselform;X;7;2;0;0;0;0;0;0
732800;Unerlaubter Handel mit und Schmuggel von Cannabis und Zubereitungen;M;26,483;15,456;138;93;30;10;4;1
732800;Unerlaubter Handel mit und Schmuggel von Cannabis und Zubereitungen;W;2,141;1,348;23;9;9;5;0;0
732800;Unerlaubter Handel mit und Schmuggel von Cannabis und Zubereitungen;X;28,624;16,804;161;102;39;15;4;1
732810;Unerlaubter Handel mit Cannabis und Zubereitungen;M;20,784;10,682;78;52;17;5;3;1
732810;Unerlaubter Handel mit Cannabis und Zubereitungen;W;1,499;837;15;7;7;1;0;0
732810;Unerlaubter Handel mit Cannabis und Zubereitungen;X;22,283;11,519;93;59;24;6;3;1
732820;Schmuggel von Cannabis und Zubereitungen;M;5,748;4,802;60;41;13;5;1;0
732820;Schmuggel von Cannabis und Zubereitungen;W;643;511;8;2;2;4;0;0
732820;Schmuggel von Cannabis und Zubereitungen;X;6,391;5,313;68;43;15;9;1;0
732900;Unerlaubter Handel mit und Schmuggel von sonstigen Betäubungsmitteln;M;3,192;2,377;40;23;11;5;1;0
732900;Unerlaubter Handel mit und Schmuggel von sonstigen Betäubungsmitteln;W;474;393;14;7;4;2;1;0
732900;Unerlaubter Handel mit und Schmuggel von sonstigen Betäubungsmitteln;X;3,666;2,770;54;30;15;7;2;0
732910;Unerlaubter Handel mit sonstigen Betäubungsmitteln;M;2,858;2,093;37;22;9;5;1;0
732910;Unerlaubter Handel mit sonstigen Betäubungsmitteln;W;406;331;12;6;4;2;0;0
732910;Unerlaubter Handel mit sonstigen Betäubungsmitteln;X;3,264;2,424;49;28;13;7;1;0
732920;Schmuggel von sonstigen Betäubungsmitteln;M;336;285;3;1;2;0;0;0
732920;Schmuggel von sonstigen Betäubungsmitteln;W;68;62;2;1;0;0;1;0
732920;Schmuggel von sonstigen Betäubungsmitteln;X;404;347;5;2;2;0;1;0
733000;Unerlaubte Einfuhr von Betäubungsmitteln § 30 Abs. 1 Nr. 4 BtMG (in nicht geringer Menge);M;1,584;1,433;47;28;13;3;1;2
733000;Unerlaubte Einfuhr von Betäubungsmitteln § 30 Abs. 1 Nr. 4 BtMG (in nicht geringer Menge);W;237;215;6;3;1;0;2;0
733000;Unerlaubte Einfuhr von Betäubungsmitteln § 30 Abs. 1 Nr. 4 BtMG (in nicht geringer Menge);X;1,821;1,648;53;31;14;3;3;2
733100;Unerlaubte Einfuhr in nicht geringer Menge von Heroin;M;155;150;9;6;2;1;0;0
733100;Unerlaubte Einfuhr in nicht geringer Menge von Heroin;W;27;27;0;0;0;0;0;0
733100;Unerlaubte Einfuhr in nicht geringer Menge von Heroin;X;182;177;9;6;2;1;0;0
733200;Unerlaubte Einfuhr in nicht geringer Menge von Kokain einschl. Crack;M;346;331;11;5;3;1;0;2
733200;Unerlaubte Einfuhr in nicht geringer Menge von Kokain einschl. Crack;W;45;43;0;0;0;0;0;0
733200;Unerlaubte Einfuhr in nicht geringer Menge von Kokain einschl. Crack;X;391;374;11;5;3;1;0;2
733201;Unerlaubte Einfuhr in nicht geringer Menge von Crack;M;2;2;0;0;0;0;0;0
733201;Unerlaubte Einfuhr in nicht geringer Menge von Crack;W;1;1;0;0;0;0;0;0
733201;Unerlaubte Einfuhr in nicht geringer Menge von Crack;X;3;3;0;0;0;0;0;0
733202;Unerlaubte Einfuhr in nicht geringer Menge von Kokain;M;344;329;11;5;3;1;0;2
733202;Unerlaubte Einfuhr in nicht geringer Menge von Kokain;W;44;42;0;0;0;0;0;0
733202;Unerlaubte Einfuhr in nicht geringer Menge von Kokain;X;388;371;11;5;3;1;0;2
733300;Unerlaubte Einfuhr in nicht geringer Menge von LSD;M;4;4;0;0;0;0;0;0
733300;Unerlaubte Einfuhr in nicht geringer Menge von LSD;W;0;0;0;0;0;0;0;0
733300;Unerlaubte Einfuhr in nicht geringer Menge von LSD;X;4;4;0;0;0;0;0;0
733400;Unerlaubte Einfuhr in nicht geringer Menge von NPS (BtMG);M;1;1;0;0;0;0;0;0
733400;Unerlaubte Einfuhr in nicht geringer Menge von NPS (BtMG);W;0;0;0;0;0;0;0;0
733400;Unerlaubte Einfuhr in nicht geringer Menge von NPS (BtMG);X;1;1;0;0;0;0;0;0
733600;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);M;228;203;5;3;2;0;0;0
733600;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);W;33;28;2;1;0;0;1;0
733600;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);X;261;231;7;4;2;0;1;0
733601;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;M;163;152;3;2;1;0;0;0
733601;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;W;27;23;1;1;0;0;0;0
733601;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;X;190;175;4;3;1;0;0;0
733602;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);M;66;52;2;1;1;0;0;0
733602;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);W;6;5;1;0;0;0;1;0
733602;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);X;72;57;3;1;1;0;1;0
733700;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;M;175;161;3;3;0;0;0;0
733700;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;W;46;39;1;0;0;0;1;0
733700;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;X;221;200;4;3;0;0;1;0
733701;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver- oder flüssiger Form;M;21;19;0;0;0;0;0;0
733701;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver- oder flüssiger Form;W;4;3;0;0;0;0;0;0
733701;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver- oder flüssiger Form;X;25;22;0;0;0;0;0;0
733702;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in kristalliner Form (Crystal);M;151;140;3;3;0;0;0;0
733702;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in kristalliner Form (Crystal);W;42;36;1;0;0;0;1;0
733702;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in kristalliner Form (Crystal);X;193;176;4;3;0;0;1;0
733703;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Tabletten- bzw. Kapselform;M;3;2;0;0;0;0;0;0
733703;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Tabletten- bzw. Kapselform;W;0;0;0;0;0;0;0;0
733703;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Tabletten- bzw. Kapselform;X;3;2;0;0;0;0;0;0
733800;Unerlaubte Einfuhr in nicht geringer Menge von Cannabis und Zubereitungen;M;608;517;14;7;5;1;1;0
733800;Unerlaubte Einfuhr in nicht geringer Menge von Cannabis und Zubereitungen;W;72;64;2;1;1;0;0;0
733800;Unerlaubte Einfuhr in nicht geringer Menge von Cannabis und Zubereitungen;X;680;581;16;8;6;1;1;0
733900;Unerlaubte Einfuhr in nicht geringer Menge von sonstigen Betäubungsmitteln;M;92;88;5;4;1;0;0;0
733900;Unerlaubte Einfuhr in nicht geringer Menge von sonstigen Betäubungsmitteln;W;15;15;1;1;0;0;0;0
733900;Unerlaubte Einfuhr in nicht geringer Menge von sonstigen Betäubungsmitteln;X;107;103;6;5;1;0;0;0
734000;Sonstige Verstöße gegen das BtMG;M;20,068;16,974;330;194;91;31;10;4
734000;Sonstige Verstöße gegen das BtMG;W;2,598;2,275;95;49;27;7;8;4
734000;Sonstige Verstöße gegen das BtMG;X;22,666;19,249;425;243;118;38;18;8
734100;Unerlaubter Anbau von Betäubungsmitteln § 29 Abs. 1 Nr. 1 BtMG;M;3,190;2,825;114;64;34;10;3;3
734100;Unerlaubter Anbau von Betäubungsmitteln § 29 Abs. 1 Nr. 1 BtMG;W;624;574;44;18;15;3;5;3
734100;Unerlaubter Anbau von Betäubungsmitteln § 29 Abs. 1 Nr. 1 BtMG;X;3,814;3,399;158;82;49;13;8;6
734200;Betäubungsmittelanbau, -herstellung und -handel §§ 30 Abs. 1 Nr. 1, 30a BtMG;M;2,219;1,849;26;17;6;3;0;0
734200;Betäubungsmittelanbau, -herstellung und -handel §§ 30 Abs. 1 Nr. 1, 30a BtMG;W;245;203;10;8;1;0;1;0
